"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1786,"TEH-ANT",0.0696027590515424,0.0617875315322184,0.0239737586680848,0.0224645563423657,100,0,100,0,0.124966296037457,0,1
1787,"HH",0.0553647419422891,NA,0.0201546851333264,NA,100,0,NA,NA,0.131153827961378,NA,1
1787,"HH-ANT",0.0661014475973529,0.0187565621209158,0.0238563625307278,0.022296320233334,100,0,100,100,0.131238704705766,NA,1
1787,"ETI",0.0341533223845444,NA,0.0321181808576849,NA,100,100,NA,NA,0.131804634518316,NA,1
1787,"ETI-ANT",0.0457151648864328,0.0107496541338772,0.0419718969980744,0.025113719255235,100,100,100,100,0.131987338192623,NA,1
1787,"TEH",0.0553647499752975,NA,0.0201547280502004,NA,100,0,NA,NA,0.131160227374756,1.01233090166023e-05,1
1787,"TEH-ANT",0.0661014018826459,0.018756539263565,0.0238563221861257,0.0222963098981414,100,0,100,100,0.131234979519189,0,1
1788,"HH",0.0756260383783199,NA,0.0202139303991934,NA,100,0,NA,NA,0.123435833057208,NA,1
1788,"HH-ANT",0.0894974661413483,0.02423236470823,0.0239078449639237,0.0224053832009175,100,0,100,100,0.124340470074015,NA,1
1788,"ETI",0.0577199143443013,NA,0.0319834750385064,NA,100,100,NA,NA,0.122687454627981,NA,1
1788,"ETI-ANT",0.0802091174531548,0.0210648210788967,0.0415989492771094,0.0251115449224503,100,100,100,100,0.124100016027328,NA,1
1788,"TEH",0.0756260412785848,NA,0.0202139306651393,NA,100,0,NA,NA,0.123435867371304,0,1
1788,"TEH-ANT",0.0894975092449268,0.0242323862600206,0.02390784913051,0.0224053842698125,100,0,100,100,0.124340799618773,0,1
1789,"HH",0.0804682901899544,NA,0.0202165714134378,NA,100,0,NA,NA,0.136134455382359,NA,1
1789,"HH-ANT",0.101336335765405,0.0363409039728501,0.0239391962305453,0.0223429557058944,100,0,100,100,0.135816486843008,NA,1
1789,"ETI",0.0631002910541148,NA,0.032303909084028,NA,100,100,NA,NA,0.136823910029451,NA,1
1789,"ETI-ANT",0.0948518655174069,0.0292083365273129,0.0422783707111114,0.0252101203444191,100,0,100,100,0.135969887071934,NA,1
1789,"TEH",0.0660182769748226,NA,0.0262985117035698,NA,100,0,NA,NA,0.136697063861965,0.0276508862577168,1
1789,"TEH-ANT",0.0894693655981793,0.0306739735498736,0.0302737045294263,0.0231153554936424,100,0,100,100,0.136107177149804,0.0245053162841666,1
1790,"HH",0.0658511390782371,NA,0.0201894629077878,NA,100,0,NA,NA,0.146209404805412,NA,1
1790,"HH-ANT",0.0890047293600329,0.0399387772333336,0.0239261112642033,0.0222721821623881,100,0,100,100,0.144761387476753,NA,1
1790,"ETI",0.00153805080898188,NA,0.0325881747433253,NA,0,100,NA,NA,0.153834617891219,NA,1
1790,"ETI-ANT",0.017439648507494,0.0138709056386769,0.0430365815140569,0.0253370277835126,100,100,100,100,0.152244380725223,NA,1
1790,"TEH",0.0430629523771608,NA,0.0263499679690267,NA,100,100,NA,NA,0.148546721117935,0.0276754296102597,1
1790,"TEH-ANT",0.0728096399777622,0.0336601792136582,0.0294054963684139,0.0229562437015533,100,0,100,100,0.146104252416255,0.0218928129096973,1
1791,"HH",0.040377377091317,NA,0.0200731223084879,NA,100,0,NA,NA,0.123014980347639,NA,1
1791,"HH-ANT",0.0401999962829935,-0.00031433968301568,0.0237324830186191,0.0222445136461314,100,100,100,100,0.123053184648114,NA,1
1791,"ETI",0.0473844489560152,NA,0.0318093778481637,NA,100,100,NA,NA,0.123378110091832,NA,1
1791,"ETI-ANT",0.049894029131472,0.00233217348198392,0.0413370389706761,0.02494010941362,100,100,100,100,0.123689872464852,NA,1
1791,"TEH",0.0403774350533038,NA,0.020073132866997,NA,100,0,NA,NA,0.123016356172623,0,1
1791,"TEH-ANT",0.0402006080873371,-0.000314033780844145,0.0237326160204898,0.0222445477683539,100,100,100,100,0.123063617803839,0,1
1792,"HH",0.037771656488682,NA,0.0201799561154655,NA,100,100,NA,NA,0.123224833416438,NA,1
1792,"HH-ANT",0.0322369568612173,-0.009707738778724,0.0238594974563058,0.0223659303174818,100,100,0,100,0.123457960517889,NA,1
1792,"ETI",0.0653235258908975,NA,0.0319287376185974,NA,100,0,NA,NA,0.122539270363837,NA,1
1792,"ETI-ANT",0.066486863632788,0.00111776065148362,0.0414356406603398,0.0250451157000811,100,100,100,100,0.12273352669821,NA,1
1792,"TEH",0.0392068221000885,NA,0.0209006388150039,NA,100,100,NA,NA,0.123190923846557,0.00771153774374598,1
1792,"TEH-ANT",0.0334980900248299,-0.00919205411756514,0.024537958651586,0.0224496515084137,100,100,0,100,0.123424169126004,0.00669835365545801,1
1793,"HH",0.0450836383558071,NA,0.0198221686815123,NA,100,0,NA,NA,0.0980706174397802,NA,1
1793,"HH-ANT",0.0813169642069993,0.0651066605336894,0.0232721333721351,0.0221288739491162,100,0,100,0,0.0962933457891711,NA,1
1793,"ETI",-0.00335993517697615,NA,0.0309638775414213,NA,0,100,NA,NA,0.103533858983787,NA,1
1793,"ETI-ANT",0.0605819891855014,0.062430310522577,0.0389510198089199,0.0243696375483871,100,100,100,0,0.0986155812096584,NA,1
1793,"TEH",0.0450835917070975,NA,0.0198221736647502,NA,100,0,NA,NA,0.0980709837718406,0,1
1793,"TEH-ANT",0.0813170964784415,0.065106726669412,0.0232721057831361,0.0221288668855159,100,0,100,0,0.0962921554913846,0,1
1794,"HH",0.0626955781249001,NA,0.0204554334468764,NA,100,0,NA,NA,0.187815804537202,NA,1
1794,"HH-ANT",0.0848780570464546,0.0378589908017127,0.0243218348491646,0.0224738598388915,100,0,100,100,0.187251375925015,NA,1
1794,"ETI",0.0718527376405189,NA,0.0333263318274397,NA,100,0,NA,NA,0.18799748675704,NA,1
1794,"ETI-ANT",0.131341041145787,0.0517446852854545,0.0446154130264935,0.0258262120115985,100,0,100,0,0.187280147819459,NA,1
1794,"TEH",0.0626955001664473,NA,0.0204554452268409,NA,100,0,NA,NA,0.187819318239253,1.57281063785931e-05,1
1794,"TEH-ANT",0.0848779748080804,0.03785894968253,0.0243218499433474,0.0224738635996785,100,0,100,100,0.18725502285149,0,1
1795,"HH",0.0405965843803922,NA,0.0205007768558871,NA,100,0,NA,NA,0.176878683317633,NA,1
1795,"HH-ANT",0.064865133904926,0.0414328895577371,0.0243541900265195,0.0225427396394679,100,0,100,100,0.175285768918465,NA,1
1795,"ETI",0.0311681253111304,NA,0.0332873386327262,NA,100,100,NA,NA,0.176613577276702,NA,1
1795,"ETI-ANT",0.0930322648636426,0.0539790452712388,0.0442729437685458,0.025793604503175,100,0,100,0,0.172710106758431,NA,1
1795,"TEH",0.0405965778116351,NA,0.0205007771988712,NA,100,0,NA,NA,0.176878801890058,0,1
1795,"TEH-ANT",0.0648651417291115,0.0414328934698275,0.0243541894624105,0.0225427394976978,100,0,100,100,0.175285656985466,0,1
1796,"HH",0.0422132980429113,NA,0.0203070859737822,NA,100,0,NA,NA,0.147783626213326,NA,1
1796,"HH-ANT",0.0584414165484356,0.0280419822956416,0.0240743390811235,0.0224017971619655,100,0,100,100,0.147096519420807,NA,1
1796,"ETI",0.0284793041622907,NA,0.0326586643234721,NA,100,100,NA,NA,0.149086512495226,NA,1
1796,"ETI-ANT",0.0597844328796144,0.0281883018170945,0.0430139874690608,0.0254171577204828,100,100,100,100,0.147702965912208,NA,1
1796,"TEH",0.0422144009630817,NA,0.020306983930668,NA,100,0,NA,NA,0.147762090350578,0,1
1796,"TEH-ANT",0.0584414058625912,0.0280419769527167,0.0240743404758397,0.0224017975175091,100,0,100,100,0.147096692306948,0,1
1797,"HH",0.0179185988465174,NA,0.0200684646481177,NA,0,100,NA,NA,0.115176164699396,NA,1
1797,"HH-ANT",0.0441274587713724,0.0462632929443023,0.0237061791365964,0.0222884608111321,100,100,100,0,0.116125172403808,NA,1
1797,"ETI",-0.0519085318639734,NA,0.0315696887578976,NA,0,100,NA,NA,0.115043298961737,NA,1
1797,"ETI-ANT",-0.0281101561783212,0.0229833673171083,0.0407028143410316,0.0248295210419094,0,100,100,100,0.114928459559586,NA,1
1797,"TEH",-0.0143540932699019,NA,0.0292275421514451,NA,0,100,NA,NA,0.114267998370519,0.0388280833245283,1
1797,"TEH-ANT",0.0182641126985153,0.0369721742273979,0.0327587869861305,0.0233050040160047,100,100,100,100,0.114872934842217,0.0331500422031872,1
1798,"HH",0.0484560600149401,NA,0.0203629195430499,NA,100,0,NA,NA,0.139483614957082,NA,1
1798,"HH-ANT",0.0658544322772844,0.0302361001737053,0.0241183465450216,0.0224950614712351,100,0,100,100,0.138998351726218,NA,1
1798,"ETI",0.0421827358620103,NA,0.0325865085657526,NA,100,100,NA,NA,0.140169764713237,NA,1
1798,"ETI-ANT",0.0787445844120352,0.0334886048627487,0.0426958385572019,0.0254122386917272,100,100,100,100,0.139040161681686,NA,1
1798,"TEH",0.0484560834987295,NA,0.0203629162876395,NA,100,0,NA,NA,0.139483036322286,3.01016405210937e-08,1
1798,"TEH-ANT",0.065854362300556,0.0302360651853371,0.0241183618426637,0.0224950653830317,100,0,100,100,0.138999959998006,0,1
1799,"HH",0.0941865483232724,NA,0.0203378770899026,NA,100,0,NA,NA,0.12714228571447,NA,1
1799,"HH-ANT",0.120332831699911,0.0458520689017738,0.0240523052805978,0.0225226994644223,100,0,100,0,0.127099247315683,NA,1
1799,"ETI",0.0540047234531697,NA,0.0323420248282622,NA,100,100,NA,NA,0.12914698829838,NA,1
1799,"ETI-ANT",0.0935285524829765,0.0369802410263572,0.0420616953007143,0.025297876352373,100,0,100,100,0.128154394971637,NA,1
1799,"TEH",0.0941864948043979,NA,0.0203379045501944,NA,100,0,NA,NA,0.127146066093027,0,1
1799,"TEH-ANT",0.120332832158448,0.0458520691310355,0.0240523060840512,0.0225226996704731,100,0,100,0,0.127099313700856,0,1
1800,"HH",0.103955164775313,NA,0.0202348403968608,NA,100,0,NA,NA,0.121567421004263,NA,1
1800,"HH-ANT",0.127966524823884,0.0422758206634967,0.0239097745712476,0.0224354174524124,0,0,100,100,0.121392305931855,NA,1
1800,"ETI",0.087295260232909,NA,0.0320368442855094,NA,100,0,NA,NA,0.122908067056672,NA,1
1800,"ETI-ANT",0.127080677992964,0.0377652741732974,0.0415543685417634,0.0251249890768338,100,0,100,100,0.122866895126004,NA,1
1800,"TEH",0.0933712829436477,NA,0.024698825964015,NA,100,0,NA,NA,0.122137714663966,0.0224731921076178,1
1800,"TEH-ANT",0.120847065134283,0.0388543856446178,0.0282256231544267,0.0229551605462151,100,0,100,100,0.121806461885306,0.0192142595692541,1
